"Plot","Entry","Name","Rep","Row","Column","Expt","Location","Year","Planting.Date","DTE","DTF","DTS","DTM","Plot.Biomass","Straw.Biomass","Seed.Mass","Plants.Harvested","SP.Plant.Mass","SP.Seed.Mass","SP.Straw.Mass","Plant.Length","Canopy.Height","Nodes.At.Flower","Node.Of.Flower","Lowest.Pod.Height"
"5166",154,"PI 244046 AGL","1",4,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,39,63,82,353.5,260.76,92.74,NA,11.8466666666667,11.8466666666667,0,28.5,19.5,9.5,12.5,6
"5261",194,"PI 299351 LSP AGL","1",9,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,51,69,87,800.8,609.66,191.14,38,31.0066666666667,31.0066666666667,0,36.5,22.5,12,9.5,7
"5264",273,"PI 432028 LSP AGL","1",10,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,52,71,86,330.8,248.9,81.9,38,22.2533333333333,22.2533333333333,0,27.5,21,10,7,9
"5404",157,"PI 251248 LSP AGL","1",17,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,39,62,81,394.8,311.62,83.18,39,15.13,15.13,0,30,22,9.5,NA,6.5
"5550",155,"PI 250156 LSP AGL","2",7,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,52,71,82,636.3,480.57,155.73,NA,13.9966666666667,13.9966666666667,0,25.5,19.5,14.5,9.5,4
"5560",111,"ILL 7979 AGL","2",8,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,46,65,83,921.2,635.16,286.04,62,15.03,15.03,0,35,22.5,13.5,9.5,9.5
"5788",112,"ILL 8007 AGL","3",3,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,39,63,79,214.2,NA,NA,47,NA,NA,NA,25,19,9.5,NA,3.5
"5875",157,"PI 251248 LSP AGL","3",8,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,37,61,NA,680.9,525.76,155.14,NA,27.6333333333333,27.6333333333333,0,25.5,20.5,9,NA,8
"5901",94,"ILL 5888 AGL","3",9,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,39,62,NA,598.9,403.41,195.49,NA,15.9166666666667,15.9166666666667,0,27.5,16.5,9,NA,5
"5910",154,"PI 244046 AGL","3",9,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,65,83,185.6,147.11,38.49,NA,19.2166666666667,19.2166666666667,0,25,18,13.5,9,6.5
"5941",145,"PI 193550 AGL","3",11,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,39,65,81,775.4,484,291.4,NA,14,14,0,37.5,28,7.5,NA,7
"6014",127,"IPL 220 AGL","3",15,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,39,64,82,NA,NA,147.54,NA,12.7566666666667,12.7566666666667,0,32,26,7.5,NA,4
"5102",202,"PI 320935 LSP AGL","1",1,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,45,70,88,774.2,527.55,246.65,45,21.3133333333333,21.3133333333333,0,37,26.5,10,7,7
"5103",225,"PI 370481 LSP AGL","1",1,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,55,74,89,902,531.16,370.84,41,9.75333333333333,9.75333333333333,0,32,29.5,12.5,8,9.5
"5104",95,"ILL 5945 AGL","1",1,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,41,65,81,436.7,298.42,138.28,NA,18.07,18.07,0,26,21.5,10,6.5,4
"5106",294,"PI 472136 LSP AGL","1",1,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,45,67,NA,429.9,335.18,94.72,36,14.1966666666667,14.1966666666667,0,26.5,20.5,10.5,7,5
"5108",145,"PI 193550 AGL","1",1,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,42,65,86,797.1,508.05,289.05,54,18.59,18.59,0,37,30.5,10,6,5
"5109",103,"ILL 7089 AGL","1",1,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,46,69,90,1043.2,761.55,281.65,57,22.47,22.47,0,44,36,11,7.5,9.5
"5110",105,"ILL 7663 AGL","1",1,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,45,64,83,614.7,468.8,145.9,NA,17.0466666666667,17.0466666666667,0,30,17,11,7,6
"5112",284,"PI 432212 LSP AGL","1",1,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,70,88,862,694.51,167.49,33,33.9566666666667,33.9566666666667,0,31,24.5,12,8.5,7
"5113",255,"PI 431717 LSP AGL","1",1,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,52,72,87,948.6,NA,NA,61,13.67,13.67,0,32.5,25.5,11.5,8,9
"5116",317,"PI 643451 AGL","1",1,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,65,83,592,432.47,159.53,NA,10.3033333333333,10.3033333333333,0,27.5,17.5,12,8.5,5.5
"5118",49,"IG 4258 AGL","1",1,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,46,68,83,589.3,441.77,147.53,NA,11.2233333333333,11.2233333333333,0,27,19,13,9,3.5
"5119",260,"PI 431756 LSP AGL","1",2,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,52,68,83,755.4,520.06,235.34,NA,17.1066666666667,17.1066666666667,0,36,24,11.5,8.5,11
"5120",170,"PI 297783 AGL","1",2,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,64,82,496,309.84,186.16,NA,8.75333333333333,8.75333333333333,0,25.5,20,13.5,8.5,6.5
"5121",249,"PI 431663 LSP AGL","1",2,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,NA,73,87,816.9,590.48,226.42,56,19.89,19.89,0,34,24,12.5,9,12.5
"5123",253,"PI 431710 LSP AGL","1",2,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,52,71,90,846.2,633.45,212.75,54,33.3366666666667,33.3366666666667,0,31.5,20,11,8,10
"5124",323,"W6 27766 LSP AGL","1",2,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,69,83,489.5,330.32,159.18,NA,14.46,14.46,0,31,21,11,7.5,7.5
"5127",135,"PI 178952 AGL","1",2,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,50,71,88,725.7,536.13,189.57,37,25.0933333333333,25.0933333333333,0,32.5,28.5,12.5,8.5,9.5
"5129",247,"PI 431643 LSP AGL","1",2,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,47,68,90,735.2,451.94,283.26,34,26.9233333333333,26.9233333333333,0,39.5,30.5,12,8.5,8.5
"5130",286,"PI 432245 LSP AGL","1",2,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,45,64,86,896,591.77,304.23,59,29.6766666666667,29.6766666666667,0,35.5,19,11.5,7.5,7.5
"5131",206,"PI 320941 LSP AGL","1",2,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,52,72,90,583.9,NA,NA,22,18.3966666666667,18.3966666666667,0,35.5,23,12.5,9,7
"5132",93,"ILL 5883 AGL","1",2,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,66,86,592.5,407.5,185,28,25.6033333333333,25.6033333333333,0,31,19.5,14.5,11,7.5
"5133",324,"W6 27767 LSP AGL","1",2,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,53,66,82,498.5,359.73,138.77,NA,8.66,8.66,0,31.5,20,12,9,6.5
"5134",228,"PI 374118 AGL","1",2,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,47,65,85,636.3,NA,NA,33,26.81,26.81,0,30,22.5,15,10,4.5
"5135",263,"PI 431863 LSP AGL","1",2,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,52,70,89,777.3,554.19,223.11,46,27.4466666666667,27.4466666666667,0,34,26.5,13,9,10.5
"5136",76,"ILL 4400 AGL","1",2,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,52,NA,88,753.5,503.59,249.91,43,25.7233333333333,25.7233333333333,0,32.5,25.5,12.5,9.5,9.5
"5137",270,"PI 432001 LSP AGL","1",3,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,NA,74,89,449.2,287.01,162.19,26,18.28,18.28,0,32.5,26,13,9.5,12.5
"5139",312,"PI 518733 LSP AGL","1",3,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,61,75,90,572.7,369.81,202.89,28,12.3366666666667,12.3366666666667,0,35.5,32,15.5,11.5,13.5
"5141",240,"PI 426797 LSP AGL","1",3,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,65,81,320.7,251.49,69.21,NA,7.28333333333333,7.28333333333333,0,28,25,11,7.5,5.5
"5143",51,"IG 858 AGL","1",3,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,69,87,774.3,493.46,280.84,33,31.1933333333333,31.1933333333333,0,36,27,12.5,8.5,8.5
"5144",243,"PI 431622 LSP AGL","1",3,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,53,69,87,984.4,793.79,190.61,55,18.9566666666667,18.9566666666667,0,31.5,19.5,12.5,8.5,8.5
"5145",297,"PI 472327 LSP AGL","1",3,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,66,86,665,516.85,148.15,47,17.6833333333333,17.6833333333333,0,33.5,20.5,11.5,7.5,6
"5146",258,"PI 431739 LSP AGL","1",3,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,70,87,782.4,659.6,122.8,50,14.4866666666667,14.4866666666667,0,35,20.5,11.5,8,8.5
"5148",236,"PI 420929 LSP AGL","1",3,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,70,85,588.8,455.19,133.61,49,24.0566666666667,24.0566666666667,0,29.5,15.5,13.5,10,7.5
"5150",59,"ILL 11558 AGL","1",3,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,67,NA,493.5,394.46,99.04,48,10.5633333333333,10.5633333333333,0,32,24,11.5,8.5,6.5
"5152",285,"PI 432236 LSP AGL","1",3,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,49,67,87,734,607.33,126.67,58,15.61,15.61,0,36,29.5,10.5,8,12
"5153",205,"CN 105866 AGL","1",3,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,71,90,916.4,733.4,183,50,13.8266666666667,13.8266666666667,0,40.5,33.5,15.5,11.5,16.5
"5154",129,"LIRL-22-46 AGL","1",3,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,69,90,738.4,506.99,231.41,54,10.9766666666667,10.9766666666667,0,29,21,13,9.5,6
"5155",203,"PI 320936 LSP AGL","1",4,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,53,74,87,1092.2,621.16,471.04,58,27.65,27.65,0,42,39.5,11.5,8,14.5
"5156",35,"CN 105863 AGL","1",4,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,75,90,861.9,554.06,307.84,56,31.72,31.72,0,35.5,27,13,9.5,11.5
"5157",127,"IPL 220 AGL","1",4,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,44,64,83,606.8,457.17,149.63,NA,9.955,9.955,0,32,27,11.5,9,6.5
"5158",264,"PI 431873 LSP AGL","1",4,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,50,65,87,849.7,664.8,184.9,NA,18.91,18.91,0,37.5,20.5,12,9.5,12.5
"5160",112,"ILL 8007 AGL","1",4,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,43,64,81,411,245.3,165.7,NA,7.66333333333333,7.66333333333333,0,25.5,14,11,8,5
"5161",265,"PI 431884 LSP AGL","1",4,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,49,65,90,809.8,582.12,227.68,57,30.0023333333333,30.0023333333333,0,39,29.5,10.5,7,9.5
"5162",16,"CDC Redwing AGL","1",4,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,60,73,90,943.2,627.76,315.44,48,19.3333333333333,19.3333333333333,0,41.5,37.5,14.5,8.5,17.5
"5163",199,"PI 308614 LSP AGL","1",4,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,53,69,83,448.2,320.92,127.28,NA,13.5166666666667,13.5166666666667,0,28.5,18,10.5,7.5,3.5
"5164",215,"PI 339283 LSP AGL","1",4,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,53,67,87,782.4,633.45,148.95,54,26.8866666666667,26.8866666666667,0,32,21,12.5,9.5,7.5
"5165",279,"PI 432147 LSP AGL","1",4,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,50,68,88,1026,NA,NA,62,26.935,26.935,0,32,20,10.5,8,8.5
"5167",97,"ILL 618 AGL","1",4,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,67,90,637.6,428.46,209.14,34,20.3066666666667,20.3066666666667,0,39,25.5,12.5,9,8
"5168",30,"CN 105767 AGL","1",4,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,47,65,83,363.2,261.33,101.87,NA,12.1533333333333,12.1533333333333,0,29,19,13,9.5,6.5
"5169",164,"PI 290716 LSP AGL","1",4,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,56,72,87,597,NA,NA,34,19.03,19.03,0,35,24,12,7.5,13
"5170",216,"PI 339285 AGL","1",4,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,50,69,87,667.1,508.22,158.88,35,28.8166666666667,28.8166666666667,0,32.5,21,11,8,7
"5171",131,"PI 169534 LSP AGL","1",4,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,55,75,89,388.6,237.68,150.92,31,17.1166666666667,17.1166666666667,0,38.5,31.5,12.5,8.5,12.5
"5172",113,"ILL 8009 AGL","1",4,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,43,68,82,416.2,282.48,133.72,NA,8.4,8.4,0,28,20.5,11,8.5,5.5
"5173",219,"PI 339296 AGL","1",5,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,48,69,85,642.1,413.45,228.65,29,37.52,37.52,0,34.5,29,11,7.5,8
"5174",72,"ILL 3347 AGL","1",5,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,45,64,81,374,236.93,137.07,NA,8.69666666666667,8.69666666666667,0,30,21,10.5,5.5,6
"5175",39,"CN 106265 AGL","1",5,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,60,74,90,1080.7,566.25,514.45,58,10.6566666666667,10.6566666666667,0,37.5,30.5,13,10.5,14
"5176",117,"ILL 8595 AGL","1",5,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,48,74,90,693,425.81,267.19,39,26.5666666666667,26.5666666666667,0,36,29.5,12,8,7
"5178",151,"PI 212610 LSP AGL","1",5,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,56,70,86,616.7,431.89,184.81,44,25.8966666666667,25.8966666666667,0,28,22,12.5,9,8.5
"5181",291,"PI 468900 LSP AGL","1",5,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,52,71,88,869.5,465.04,404.46,43,34.98,34.98,0,37,28,12,8.5,9.5
"5183",320,"W6 27754 LSP AGL","1",5,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,57,75,90,1494.5,1004.27,490.23,54,37.14,37.14,0,46,38.5,11.5,8,19.5
"5184",101,"ILL 6821 AGL","1",5,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,68,85,689.1,452.6,236.5,61,20.6233333333333,20.6233333333333,0,33,25,16,11.5,6
"5185",32,"CN 105789 AGL","1",5,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,65,80,598.5,326.92,271.58,NA,16.7133333333333,16.7133333333333,0,25.5,17.5,11,7.5,4
"5186",71,"ILL 313 AGL","1",5,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,68,87,788.5,507.96,280.54,52,17.4533333333333,17.4533333333333,0,34.5,19,13.5,10.5,8.5
"5187",288,"PI 432286 LSP AGL","1",5,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,54,73,89,681.8,534,147.8,42,13.38,13.38,0,32,21.5,11.5,8,7.5
"5190",246,"PI 431636 LSP AGL","1",5,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,48,69,88,875.1,725.13,149.97,60,31.9866666666667,31.9866666666667,0,38.5,22.5,14.5,11,8
"5197",61,"ILL 1553 AGL","1",6,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,69,90,811.5,599.91,211.59,50,13.6233333333333,13.6233333333333,0,37.5,22,13,9,7.5
"5202",257,"PI 431731 LSP AGL","1",6,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,52,70,87,820.4,NA,NA,72,15.915,15.915,0,26.5,19.5,11.5,8.5,10
"5205",114,"ILL 8010 AGL","1",6,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,67,86,409.5,NA,NA,49,17.595,17.595,0,26.5,23,10,7,4
"5206",197,"PI 300250 LSP AGL","1",6,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,NA,NA,85,582,420.73,161.27,51,16.17,16.17,0,25.5,16.5,12,7.5,7
"5207",184,"PI 299121 LSP AGL","1",6,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,68,89,527,308.51,218.49,42,17.4433333333333,17.4433333333333,0,30.5,23,12.5,8,5.5
"5208",143,"PI 193547 LSP AGL","1",6,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,12,55,70,89,700.7,486.11,214.59,39,24.7533333333333,24.7533333333333,0,33,21.5,10.5,7,9.5
"5209",33,"CN 105791 AGL","1",7,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,44,64,83,357,263.55,93.45,34,7.82333333333333,7.82333333333333,0,31.5,22,11.5,8.5,6.5
"5210",84,"ILL 4804 AGL","1",7,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,NA,65,86,503.2,380.69,122.51,28,12.7066666666667,12.7066666666667,0,27.5,20.5,11.5,8,5.5
"5211",69,"ILL 28 AGL","1",7,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,66,89,563.7,278.08,285.62,48,22.0366666666667,22.0366666666667,0,31,23.5,11.5,8.5,6.5
"5212",91,"ILL 5639 AGL","1",7,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,69,90,359.9,198.64,161.26,42,16.5966666666667,16.5966666666667,0,27.5,24,12,8,7
"5213",155,"PI 250156 LSP AGL","1",7,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,48,68,90,532.5,329.66,202.84,42,18.2833333333333,18.2833333333333,0,20.5,14,11.5,8,4.5
"5215",108,"ILL 7747 AGL","1",7,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,67,89,450.6,258.86,191.74,49,6.43666666666667,6.43666666666667,0,34.5,26.5,12,8.5,5
"5219",144,"PI 193548 LSP AGL","1",7,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,43,63,81,551.2,344.68,206.52,NA,9.65666666666667,9.65666666666667,0,27,21,12,9,5
"5223",48,"IG 1959 AGL","1",7,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,69,86,856.8,606.25,250.55,55,29.48,29.48,0,37.5,23,12,10,10
"5225",212,"PI 329157 LSP AGL","1",7,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,74,90,679,530.65,148.35,49,12.2166666666667,12.2166666666667,0,38.5,28,12.5,9.5,13.5
"5226",107,"ILL 7716 AGL","1",7,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,69,88,745.4,410.99,334.41,50,36.1133333333333,36.1133333333333,0,31,20,13.5,10,7.5
"5227",119,"ILL 975 AGL","1",8,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,65,85,662.1,429.29,232.81,54,17.99,17.99,0,36.5,27.5,14,10,7.5
"5231",235,"PI 420925 LSP AGL","1",8,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,NA,68,83,521.8,378.72,143.08,NA,10.3433333333333,10.3433333333333,0,26,16,13.5,9.5,7
"5232",152,"PI 217949 LSP AGL","1",8,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,17,46,64,82,412.3,287.53,124.77,NA,13.7366666666667,13.7366666666667,0,29,20.5,12.5,9,7
"5234",139,"PI 181771 LSP AGL","1",8,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,69,89,946.4,673.05,273.35,59,25.3933333333333,25.3933333333333,0,37,22,13.5,9.5,8
"5239",248,"PI 431662 LSP AGL","1",8,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,69,88,589.2,343.39,245.81,45,25.7366666666667,25.7366666666667,0,31,24,9.5,7,8.5
"5241",259,"PI 431753 LSP AGL","1",8,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,NA,69,86,661.5,431.98,229.52,53,25.2233333333333,25.2233333333333,0,30,21,11.5,8.5,7
"5242",138,"PI 179330 AGL","1",8,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,52,70,87,543.6,311.68,231.92,47,16.92,16.92,0,30.5,25.5,10,7.5,9
"5243",261,"PI 431809 LSP AGL","1",8,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,NA,NA,NA,559.8,333.32,226.48,50,18.49,18.49,0,29,23.5,8.5,6,8
"5248",137,"PI 179324 LSP AGL","1",9,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,71,86,599.3,422.26,177.04,34,20.27,20.27,0,28.5,19,11,7.5,7
"5251",233,"PI 420818 AGL","1",9,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,54,74,89,529.9,334.09,195.81,46,13.4166666666667,13.4166666666667,0,38.5,31,12,8,11.5
"5252",275,"PI 432085 LSP AGL","1",9,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,68,86,642.7,406.34,236.36,62,16.16,16.16,0,31.5,24,11.5,9,8.5
"5253",89,"ILL 5209 AGL","1",9,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,67,86,591.3,357.52,233.78,60,22.8133333333333,22.8133333333333,0,32,18.5,12.5,9.5,6.5
"5254",43,"DPL 62 AGL","1",9,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,44,65,86,636.8,457.87,178.93,50,17.3166666666667,17.3166666666667,0,30,18,12.5,10,6
"5255",142,"PI 193546 AGL","1",9,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,48,67,86,588.2,NA,NA,NA,10.49,10.49,0,30.5,19.5,11,9,7
"5256",124,"ILL 9997 AGL","1",9,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,65,87,625.1,466.94,158.16,46,21.9433333333333,21.9433333333333,0,32,18,12.5,9.5,7
"5257",147,"PI 518731 LSP AGL","1",9,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,53,73,87,936.2,558.33,377.87,51,33.3266666666667,33.3266666666667,0,36,28,10.5,7,8.5
"5258",88,"ILL 5151 AGL","1",9,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,65,85,554.7,360.24,194.46,50,17.28,17.28,0,30.5,17.5,14,11,7
"5260",122,"ILL 9945 AGL","1",9,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,65,83,626.9,446.62,180.28,NA,13.0166666666667,13.0166666666667,0,31,26.5,12,8,4
"5262",149,"PI 211052 LSP AGL","1",9,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,49,67,86,692.3,498.54,193.76,42,16.4733333333333,16.4733333333333,0,33,17.5,12,8.5,9
"5263",64,"ILL 213 AGL","1",10,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,66,83,599.4,395.78,203.62,NA,13.93,13.93,0,29.5,17.5,12,7.5,6.5
"5265",54,"ILL 11547 AGL","1",10,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,45,64,87,913.5,550.38,363.12,47,33.8733333333333,33.8733333333333,0,37.5,32,13,9,4
"5266",62,"ILL 1762 AGL","1",10,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,53,69,88,1075.8,756.51,319.29,73,26.2133333333333,26.2133333333333,0,37,24.5,11,8,10.5
"5267",267,"PI 431923 LSP AGL","1",10,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,53,71,90,719.2,408.54,310.66,68,28.3266666666667,28.3266666666667,0,43.5,35.5,11.5,7.5,9.5
"5268",299,"PI 472416 LSP AGL","1",10,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,67,83,469.5,341.79,127.71,NA,8.66666666666667,8.66666666666667,0,24,19.5,12.5,8.5,6.5
"5270",252,"PI 431705 LSP AGL","1",10,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,70,90,715.9,533.2,182.7,60,21.1766666666667,21.1766666666667,0,29,20.5,14.5,11,10
"5271",241,"PI 426807 LSP AGL","1",10,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,66,85,577.7,396.06,181.64,54,14.8866666666667,14.8866666666667,0,27,18.5,12,8.5,3.5
"5272",171,"PI 297787 LSP AGL","1",10,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,50,68,89,657.4,391.87,265.53,58,17.15,17.15,0,37.5,23.5,11,8,10.5
"5273",307,"PI 472629 LSP AGL","1",10,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,69,87,746.9,505.41,241.49,59,30.0966666666667,30.0966666666667,0,39,27.5,11,8.5,9
"5275",26,"CN 105604 AGL","1",10,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,65,87,438.8,287.33,151.47,42,20.0133333333333,20.0133333333333,0,29,21,11.5,8,4
"5278",322,"W6 27763 LSP AGL","1",10,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,48,65,89,485.5,322.14,163.36,32,21.6,21.6,0,30.5,19,13,9,9
"5282",120,"ILL 9888 AGL","1",11,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,46,67,81,431.1,256.86,174.24,NA,10.66,10.66,0,35.5,21,11,8,6.5
"5283",38,"CN 105895 AGL","1",11,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,65,81,492.3,NA,NA,NA,25.765,25.765,0,32.5,24,9.5,7,5
"5285",29,"CN 105732 AGL","1",11,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,53,75,87,758,465.43,292.57,62,24.7133333333333,24.7133333333333,0,37.5,28.5,11.5,8,12.5
"5287",230,"PI 374121 AGL","1",11,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,73,87,567.7,378.21,189.49,59,8.81333333333333,8.81333333333333,0,29.5,24.5,12.5,9,7.5
"5288",53,"ILL 10748 AGL","1",11,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,74,90,430,251.51,178.49,42,8.82666666666667,8.82666666666667,0,30.5,21,13,9.5,10
